OSEBuildingID,PrimaryPropertyType,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),LargestPropertyUseType,LargestPropertyUseTypeGFA,ENERGYSTARScore,SiteEnergyUseWN(kBtu),SteamUse(kBtu),Electricity(kBtu),NaturalGas(kBtu),OtherFuelUse(kBtu),GHGEmissions(MetricTonsCO2e),Outlier,Electricity(%),NaturalGas(%),SteamUse(%),OtherFuelUse(%),Adult EducationGFA,Automobile DealershipGFA,Bank BranchGFA,Bar/NightclubGFA,College/UniversityGFA,Convenience Store without Gas StationGFA,Convention CenterGFA,CourthouseGFA,Data CenterGFA,Distribution CenterGFA,Enclosed MallGFA,Fast Food RestaurantGFA,Financial OfficeGFA,Fitness Center/Health Club/GymGFA,Food SalesGFA,Food ServiceGFA,Hospital (General Medical & Surgical)GFA,HotelGFA,K-12 SchoolGFA,LaboratoryGFA,LibraryGFA,Lifestyle CenterGFA,Manufacturing/Industrial PlantGFA,Medical OfficeGFA,Movie TheaterGFA,Multifamily HousingGFA,MuseumGFA,Non-Refrigerated WarehouseGFA,OfficeGFA,OtherGFA,Other - EducationGFA,Other - Entertainment/Public AssemblyGFA,Other - Lodging/ResidentialGFA,Other - MallGFA,Other - Public ServicesGFA,Other - RecreationGFA,Other - Restaurant/BarGFA,Other - ServicesGFA,Other - Technology/ScienceGFA,Other - UtilityGFA,Other/Specialty HospitalGFA,Outpatient Rehabilitation/Physical TherapyGFA,ParkingGFA,Performing ArtsGFA,"Personal Services (Health/Beauty, Dry Cleaning, etc)GFA",Police StationGFA,Pre-school/DaycareGFA,Prison/IncarcerationGFA,Refrigerated WarehouseGFA,"Repair Services (Vehicle, Shoe, Locksmith, etc)GFA",Residence Hall/DormitoryGFA,Residential Care FacilityGFA,RestaurantGFA,Retail StoreGFA,Self-Storage FacilityGFA,Senior Care CommunityGFA,Social/Meeting HallGFA,Strip MallGFA,Supermarket/Grocery StoreGFA,Swimming PoolGFA,Urgent Care/Clinic/Other OutpatientGFA,Vocational SchoolGFA,Wholesale Club/SupercenterGFA,Worship FacilityGFA,Campus,Multifamily HR (10+),Multifamily LR (1-4),Multifamily MR (5-9),NonResidential,Nonresidential COS,SPS-District K-12,MainEnergySource_Electricity(%),MainEnergySource_NaturalGas(%),MainEnergySource_SteamUse(%),building_age
23611,Low-Rise Multifamily,1.0,4.0,31379,0.0,31379.0,Multifamily Housing,31379.0,66.0,928743.5,0.0,882759.0,0.0,0.0,6.15,0,99.99997875977927,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,31379,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,5829.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23
23612,Low-Rise Multifamily,1.0,4.0,24052,0.0,24052.0,Multifamily Housing,24052.0,34.0,860330.5,0.0,792939.0,0.0,0.0,5.53,0,99.99996058966997,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,24052,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1280.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,47
23615,Mid-Rise Multifamily,1.0,6.0,119355,0.0,119355.0,Multifamily Housing,72985.0,70.0,2155060.0,0.0,2059083.0,0.0,0.0,14.35,0,99.99998785867449,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,72985,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,13
23618,Warehouse,1.0,1.0,38255,0.0,38255.0,Non-Refrigerated Warehouse,38255.0,12.0,1173175.75,0.0,401825.0,583577.0,0.0,33.8,0,40.777781703136455,59.222237324634506,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,38255,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,59
23632,Low-Rise Multifamily,1.0,4.0,144779,0.0,144779.0,Multifamily Housing,144779.0,57.0,4180752.5,0.0,4042957.0,0.0,0.0,28.19,0,99.99998144922489,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,144779,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,46
23633,Low-Rise Multifamily,1.0,3.0,20210,0.0,20210.0,Multifamily Housing,20000.0,87.0,570029.6875,0.0,391767.0,144876.0,0.0,10.43,0,73.003298515796,26.996724777162097,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,20000,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,700.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,49
23637,Low-Rise Multifamily,2.0,2.0,21708,0.0,21708.0,Multifamily Housing,21708.0,52.0,1648163.875,0.0,374028.0,1089981.0,0.0,60.5,0,25.54819923439691,74.45178368920826,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,21708,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,60
23639,Low-Rise Multifamily,1.0,2.0,55842,0.0,55842.0,Multifamily Housing,42762.0,29.0,1481243.75,0.0,1388812.0,0.0,0.0,9.68,0,100.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,42762,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,13080.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10
23643,Low-Rise Multifamily,1.0,4.0,23875,0.0,23875.0,Multifamily Housing,23875.0,51.0,1423024.125,0.0,305098.0,953880.0,0.0,52.79,0,24.233776056717417,75.76619415722689,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,23875,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,87
23653,Small- and Mid-Sized Office,1.0,3.0,48924,0.0,48924.0,Office,31325.0,71.0,2398376.5,0.0,1343373.0,939178.0,0.0,59.24,0,58.85401258788823,41.14597645945518,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,31325.0,0,0,0,0,0,0,0,0,0,0,0,0,0,13143.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,27
23660,Low-Rise Multifamily,1.0,4.0,26964,4304.0,22660.0,Multifamily Housing,22664.0,89.0,600720.6875,0.0,453008.0,132069.0,0.0,10.17,0,77.4270571593446,22.572921475950714,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,22664,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22
23671,Small- and Mid-Sized Office,1.0,4.0,50333,18036.0,32297.0,Office,50333.0,88.0,1761932.5,0.0,1602084.0,0.0,0.0,11.17,0,99.99997659299311,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,50333.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,57
23674,Small- and Mid-Sized Office,1.0,3.0,57132,21908.0,35224.0,Office,33705.0,73.0,1994967.75,0.0,1994967.0,0.0,0.0,13.91,0,99.9999624054073,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,33705.0,0,0,0,0,0,0,0,0,0,0,0,0,0,21908.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,16
23677,Mid-Rise Multifamily,1.0,6.0,49510,0.0,49510.0,Multifamily Housing,49510.0,21.0,2974883.75,0.0,2225629.0,539983.0,0.0,44.19,0,80.47509190776834,19.52489905264196,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,49510,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,48
23679,Low-Rise Multifamily,1.0,3.0,23664,0.0,23664.0,Multifamily Housing,22124.0,24.0,1117852.25,0.0,1034809.0,0.0,0.0,7.21,0,100.00001207952532,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,22124,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,39
23680,Low-Rise Multifamily,1.0,3.0,42169,800.0,41369.0,Multifamily Housing,36628.0,55.0,1180853.75,0.0,1123073.0,0.0,0.0,7.83,0,99.99997773965322,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,36628,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10
23689,Worship Facility,1.0,2.0,24224,0.0,24224.0,Worship Facility,24224.0,52.0,1045964.625,0.0,534935.0,433091.0,0.0,26.73,0,55.26037805919661,44.739589658623046,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,24224,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,59
23691,Worship Facility,1.0,1.0,23706,0.0,23706.0,Worship Facility,23706.0,78.0,456483.0938,0.0,176869.0,223902.0,0.0,13.12,0,44.13219553108065,55.867827848859996,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,23706,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,53
23695,Mid-Rise Multifamily,1.0,5.0,27288,0.0,27288.0,Multifamily Housing,27288.0,53.0,1508004.5,0.0,434417.0,972271.0,0.0,54.67,0,30.882267738925666,69.11776780557159,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,27288,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,53
23713,Low-Rise Multifamily,1.0,4.0,21540,0.0,21540.0,Multifamily Housing,21540.0,72.0,818074.6875,0.0,783104.0,0.0,0.0,5.46,0,99.99998403788257,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,21540,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,54
23714,Low-Rise Multifamily,1.0,2.0,332900,0.0,332900.0,Multifamily Housing,332900.0,32.0,13535222.0,0.0,12525426.0,23690.0,0.0,88.58,0,99.81120585526409,0.1887782073608679,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,332900,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,69
23716,Supermarket / Grocery Store,1.0,1.0,67450,0.0,67450.0,Supermarket/Grocery Store,42760.0,97.0,2842819.5,0.0,2061754.0,781065.0,0.0,55.86,0,72.52497036832624,27.47501204350118,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,42760,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,57
23723,Mid-Rise Multifamily,1.0,6.0,67796,11761.0,56035.0,Multifamily Housing,39469.0,4.0,4270405.5,0.0,2865189.0,1131352.0,0.0,80.06,0,71.69171144600901,28.30827604317383,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,39469,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,23160.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10
23725,Low-Rise Multifamily,1.0,4.0,120693,8543.0,112150.0,Multifamily Housing,120693.0,84.0,3874552.5,0.0,2244775.0,1364181.0,0.0,88.1,0,62.20012534096602,37.79988158624555,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,120693,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,14857.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29
23742,Small- and Mid-Sized Office,1.0,2.0,43016,5400.0,37616.0,Office,43016.0,100.0,1458046.0,0.0,107823.0,1126273.0,0.0,60.57,0,8.73700617172658,91.26303434377647,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,43016.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,37
23744,Small- and Mid-Sized Office,1.0,2.0,20671,0.0,20671.0,Office,20671.0,98.0,746543.625,0.0,198321.0,440186.0,0.0,24.76,0,31.060107590811924,68.93987283227261,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,20671.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,76
23752,Low-Rise Multifamily,1.0,2.0,24150,0.0,24150.0,Multifamily Housing,20125.0,46.0,778795.625,0.0,713893.0,0.0,0.0,4.98,0,99.9999737355667,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,20125,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,31
23757,Warehouse,1.0,1.0,21600,0.0,21600.0,Non-Refrigerated Warehouse,21600.0,57.0,557887.875,0.0,264154.0,235675.0,0.0,14.36,0,52.84891726416473,47.1511640036949,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,21600,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,89
23761,Low-Rise Multifamily,1.0,3.0,29378,0.0,29378.0,Multifamily Housing,24589.0,33.0,943994.0,0.0,624519.0,274747.0,0.0,18.95,0,69.44762875394645,30.55235734583019,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,24589,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19
23762,Worship Facility,1.0,1.0,35844,0.0,35844.0,Worship Facility,35844.0,14.0,866126.375,0.0,866126.0,0.0,0.0,6.04,0,99.99995670377778,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,35844,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,39
23768,Small- and Mid-Sized Office,1.0,3.0,31774,0.0,31774.0,Office,19896.0,85.0,1672465.625,0.0,1477827.0,161309.0,0.0,18.87,0,90.15888703577876,9.841097712285968,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,19896.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,13941.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,100
23769,Low-Rise Multifamily,1.0,4.0,106218,0.0,106218.0,Multifamily Housing,67842.0,79.0,3101727.0,0.0,1634848.0,1282939.0,0.0,79.53,0,56.030399746383175,43.969583117344904,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,67842,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10
23774,Mid-Rise Multifamily,1.0,5.0,217146,0.0,217146.0,Multifamily Housing,154063.0,31.0,7950907.5,0.0,5414306.0,2150337.0,0.0,151.95,0,71.5738469085719,28.42615309142811,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,154063,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,57639.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,5444,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,19
23782,Low-Rise Multifamily,1.0,2.0,33852,0.0,33852.0,Multifamily Housing,33852.0,75.0,998760.875,0.0,921786.0,0.0,0.0,6.43,0,99.99995931812292,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,33852,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,512.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,37
23789,High-Rise Multifamily,1.0,11.0,66150,11290.0,54860.0,Multifamily Housing,66150.0,21.0,2696894.5,0.0,2496807.0,0.0,0.0,17.41,0,99.99997997442735,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,66150,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51
23791,Low-Rise Multifamily,1.0,3.0,29896,0.0,29896.0,Multifamily Housing,25507.0,24.0,876062.3125,0.0,817696.0,0.0,0.0,5.7,0,100.00003821715153,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,25507,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,90
23807,Low-Rise Multifamily,1.0,3.0,49291,0.0,49291.0,Multifamily Housing,49291.0,81.0,1195324.5,0.0,1125886.0,0.0,0.0,7.85,0,99.99994448819392,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,49291,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,32
23814,High-Rise Multifamily,1.0,10.0,97978,0.0,97978.0,Multifamily Housing,97978.0,85.0,2630929.5,0.0,2630929.0,0.0,0.0,18.34,0,99.99998099530984,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,97978,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,44
23816,Mid-Rise Multifamily,1.0,6.0,371442,0.0,371442.0,Multifamily Housing,235146.0,97.0,10196231.0,0.0,5180295.0,4797034.0,0.0,290.88,0,51.9206541228966,48.07933585438188,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,2351,0,0,0,0,0,0,0,0,0,0.0,0,235146,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,157763.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8
23826,Low-Rise Multifamily,1.0,4.0,21608,0.0,21608.0,Multifamily Housing,21608.0,79.0,541300.3125,0.0,505949.0,0.0,0.0,3.53,0,99.99998146058545,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,21608,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,52
23828,Low-Rise Multifamily,1.0,3.0,33733,0.0,33733.0,Multifamily Housing,24435.0,90.0,961310.625,0.0,498138.0,407789.0,0.0,25.13,0,54.98655727593908,45.013456522084084,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,24435,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,9298.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25
23834,Warehouse,1.0,1.0,26094,0.0,26094.0,Non-Refrigerated Warehouse,26094.0,19.0,788592.5,0.0,709991.0,0.0,0.0,4.95,0,100.00002640879244,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,26094,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,63
23835,Small- and Mid-Sized Office,1.0,2.0,23687,0.0,23687.0,Office,23687.0,68.0,1175914.875,0.0,1084554.0,0.0,0.0,7.56,0,100.0000230509553,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,23687.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,33
23836,Small- and Mid-Sized Office,1.0,2.0,24221,0.0,24221.0,Office,24221.0,20.0,1506510.25,0.0,1435563.0,0.0,0.0,10.01,0,100.0000174147734,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,24221.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,33
